السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديين (إناث),عدد العاملين الغير سعوديين,عدد الغير سعوديين (ذكور),عدد الغير سعوديين (إناث),Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
2023,2,منطقة مكة المكرمة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,62.0,11882.0,7526.0,4356.0,42728.0,41495.0,1233.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,168.0,21.0,13.0,8.0,381.0,373.0,8.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,40.0,124.0,55.0,69.0,578.0,572.0,6.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,13.0,221.0,131.0,90.0,1371.0,1369.0,2.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,7.0,1062.0,640.0,422.0,6416.0,6368.0,48.0,,,,,,,,,,
2023,2,المنطقة الشرقية,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,197.0,145.0,71.0,74.0,303.0,301.0,2.0,,,,,,,,,,
2023,2,المنطقة الشرقية,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,54.0,322.0,146.0,176.0,491.0,484.0,7.0,,,,,,,,,,
2023,2,المنطقة الشرقية,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متوسطة,7.0,267.0,135.0,132.0,359.0,355.0,4.0,,,,,,,,,,
2023,2,المنطقة الشرقية,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,كبيرة,1.0,220.0,204.0,16.0,213.0,212.0,1.0,,,,,,,,,,
2023,2,منطقة الباحة,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,8.0,2.0,2.0,0.0,12.0,12.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,18.0,6.0,3.0,3.0,32.0,32.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,3.0,12.0,9.0,3.0,23.0,23.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,11.0,4.0,4.0,0.0,22.0,22.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,2.0,8.0,8.0,0.0,30.0,30.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متوسطة,1.0,34.0,33.0,1.0,47.0,47.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,447.0,273.0,128.0,145.0,764.0,735.0,29.0,,,,,,,,,,
2023,2,منطقة الرياض,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,154.0,906.0,359.0,547.0,1227.0,1189.0,38.0,,,,,,,,,,
2023,2,منطقة الرياض,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متوسطة,19.0,750.0,391.0,359.0,1132.0,1117.0,15.0,,,,,,,,,,
2023,2,منطقة الرياض,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,كبيرة,2.0,320.0,197.0,123.0,309.0,305.0,4.0,,,,,,,,,,
2023,2,منطقة القصيم,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,83.0,21.0,6.0,15.0,160.0,159.0,1.0,,,,,,,,,,
2023,2,منطقة القصيم,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,12.0,31.0,12.0,19.0,90.0,88.0,2.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,138.0,77.0,38.0,39.0,213.0,206.0,7.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,40.0,280.0,152.0,128.0,272.0,262.0,10.0,,,,,,,,,,
2023,2,منطقة تبوك,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,42.0,16.0,6.0,10.0,66.0,63.0,3.0,,,,,,,,,,
2023,2,منطقة تبوك,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,8.0,17.0,11.0,6.0,59.0,59.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,28.0,17.0,5.0,12.0,41.0,41.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,2.0,10.0,1.0,9.0,17.0,17.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,16.0,9.0,7.0,2.0,41.0,41.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,7.0,29.0,11.0,18.0,57.0,55.0,2.0,,,,,,,,,,
2023,2,منطقة عسير,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,59.0,30.0,15.0,15.0,110.0,109.0,1.0,,,,,,,,,,
2023,2,منطقة عسير,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,4.0,25.0,7.0,18.0,30.0,30.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,678.0,457.0,262.0,195.0,1165.0,1128.0,37.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,315.0,2932.0,1636.0,1296.0,1895.0,1850.0,45.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متوسطة,12.0,547.0,267.0,280.0,542.0,538.0,4.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,كبيرة,1.0,255.0,244.0,11.0,31.0,30.0,1.0,,,,,,,,,,
2023,2,منطقة نجران,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,متناهية الصغر,14.0,9.0,5.0,4.0,29.0,29.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,وكالات السفر ومشغّلو الجولات السياحية وخدمات الحجز والأنشطة المتصلة بها,صغيرة,2.0,2.0,1.0,1.0,19.0,19.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الحراجة وقطع الأخشاب,متناهية الصغر,4.0,2.0,2.0,0.0,11.0,11.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,الحراجة وقطع الأخشاب,متناهية الصغر,1.0,0.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,الحراجة وقطع الأخشاب,متناهية الصغر,1.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,الحراجة وقطع الأخشاب,متناهية الصغر,10.0,8.0,2.0,6.0,18.0,17.0,1.0,,,,,,,,,,
2023,2,منطقة الرياض,الحراجة وقطع الأخشاب,صغيرة,2.0,10.0,3.0,7.0,32.0,32.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,الحراجة وقطع الأخشاب,متوسطة,1.0,40.0,32.0,8.0,184.0,184.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,الحراجة وقطع الأخشاب,متناهية الصغر,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,الحراجة وقطع الأخشاب,صغيرة,1.0,1.0,1.0,0.0,5.0,5.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,الحراجة وقطع الأخشاب,متناهية الصغر,3.0,2.0,1.0,1.0,6.0,6.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,الحراجة وقطع الأخشاب,متناهية الصغر,2.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,الحراجة وقطع الأخشاب,متناهية الصغر,1.0,0.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الحراجة وقطع الأخشاب,متناهية الصغر,4.0,3.0,1.0,2.0,10.0,10.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1852.0,251.0,135.0,116.0,2803.0,2797.0,6.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,236.0,400.0,224.0,176.0,2821.0,2816.0,5.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,27.0,399.0,263.0,136.0,2113.0,2108.0,5.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,4.0,2111.0,1544.0,567.0,10677.0,10658.0,19.0,,,,,,,,,,
2023,2,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,157.0,13.0,9.0,4.0,201.0,201.0,0.0,,,,,,,,,,
2023,2,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,4.0,2.0,2.0,0.0,28.0,28.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,767.0,49.0,29.0,20.0,1091.0,1086.0,5.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,19.0,31.0,11.0,20.0,188.0,188.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1.0,1.0,1.0,0.0,62.0,62.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,1.0,116.0,107.0,9.0,789.0,788.0,1.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,86.0,7.0,4.0,3.0,107.0,107.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,3.0,6.0,5.0,1.0,31.0,31.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,7118.0,598.0,276.0,322.0,12750.0,12690.0,60.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,472.0,917.0,422.0,495.0,6409.0,6367.0,42.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,98.0,1024.0,481.0,543.0,8742.0,8694.0,48.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,25.0,2416.0,2013.0,403.0,19367.0,19347.0,20.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1218.0,145.0,96.0,49.0,1799.0,1790.0,9.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,91.0,155.0,85.0,70.0,1219.0,1214.0,5.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,18.0,225.0,159.0,66.0,1739.0,1732.0,7.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,3.0,1472.0,1111.0,361.0,5937.0,5934.0,3.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,847.0,95.0,64.0,31.0,1188.0,1179.0,9.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,45.0,81.0,46.0,35.0,512.0,512.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,5.0,69.0,40.0,29.0,391.0,391.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,810.0,36.0,15.0,21.0,1032.0,1032.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,35.0,36.0,20.0,16.0,529.0,529.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1.0,0.0,0.0,0.0,64.0,64.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,2.0,207.0,129.0,78.0,1121.0,1120.0,1.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,735.0,25.0,17.0,8.0,1222.0,1218.0,4.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,32.0,36.0,22.0,14.0,301.0,300.0,1.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,2.0,11.0,9.0,2.0,96.0,96.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1458.0,64.0,29.0,35.0,2618.0,2612.0,6.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,44.0,42.0,24.0,18.0,515.0,512.0,3.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,4.0,35.0,24.0,11.0,335.0,335.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,2.0,644.0,631.0,13.0,2053.0,2052.0,1.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1067.0,58.0,35.0,23.0,1340.0,1339.0,1.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,59.0,87.0,56.0,31.0,662.0,659.0,3.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,7.0,63.0,44.0,19.0,673.0,673.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1992.0,147.0,82.0,65.0,2925.0,2913.0,12.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,104.0,186.0,84.0,102.0,1137.0,1113.0,24.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,12.0,177.0,61.0,116.0,899.0,801.0,98.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,3.0,483.0,274.0,209.0,2598.0,2597.0,1.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,662.0,18.0,6.0,12.0,987.0,982.0,5.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,17.0,22.0,10.0,12.0,193.0,193.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,2.0,5.0,5.0,0.0,164.0,164.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صيد الأسماك وتربية المائيات,متناهية الصغر,2116.0,166.0,70.0,96.0,6040.0,6025.0,15.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صيد الأسماك وتربية المائيات,صغيرة,115.0,109.0,46.0,63.0,1082.0,1081.0,1.0,,,,,,,,,,
